epoch	training_loss	training_acc	valid_loss	valid_acc
epoch	training_loss	training_acc	valid_loss	valid_acc
epoch	training_loss	training_acc	valid_loss	valid_acc
epoch	training_loss	training_acc	valid_loss	valid_acc
epoch	training_loss	training_acc	valid_loss	valid_acc
epoch	training_loss	training_acc	valid_loss	valid_acc
epoch	training_loss	training_acc	valid_loss	valid_acc
epoch	training_loss	training_acc	valid_loss	valid_acc
epoch	training_loss	training_acc	valid_loss	valid_acc
1	0.8634490329094442	0.8384141241265715	0.9204475671819975	0.8190211004414895
epoch	training_loss	training_acc	valid_loss	valid_acc
epoch	training_loss	training_acc	valid_loss	valid_acc
epoch	training_loss	training_acc	valid_loss	valid_acc
epoch	training_loss	training_acc	valid_loss	valid_acc
epoch	training_loss	training_acc	valid_loss	valid_acc
1	0.5725396415797679	0.8742263000090077	0.9826209570888683	0.8307623897599864
epoch	training_loss	training_acc	valid_loss	valid_acc
1	0.5728436653645967	0.8723668463924026	1.0049777266077522	0.8247699914243063
2	0.34198453684810737	0.914921954420867	0.9777773025191652	0.8321281483912634
3	0.26546138725484814	0.9311809138989332	0.9694877032754523	0.837919388478926
4	0.22358060139354524	0.9407677162821222	0.9633922568214727	0.8363101224947858
5	0.19062145109813924	0.9482956080863713	1.0501380886322051	0.8416249351529332
6	0.16375029633039245	0.9549355947034525	1.0794570110333221	0.8420272516489683
7	0.13762460272759727	0.961154148061407	1.161329208297901	0.8357595841317904
8	0.11466218977010322	0.9666649509078509	1.2446947499697754	0.8342350163573418
9	0.09621871709367241	0.9714519180038862	1.2558741320591573	0.8387028469185732
10	0.08149896649557084	0.9752126468582311	1.2907652343768254	0.8380040866886176
